"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"AMCH","1_nSPC","-0.082","-0.79103"," 0.57445","1.4","0.381","3.895","0.056","0.056","0.054","0.054","0.003","0.0030"
"AMCH","2_BLT","-0.082","-0.79103"," 0.57445","1.4","0.381","3.895","0.030","0.032","0.169","0.122","0.005","0.0039"
"AMCL","1_nSPC","-0.89","-2.3535"," 0.6510","18","  0.114","101.472","0.0248","0.0248","0.064","0.064","0.00158","0.00158"
"AMCL","2_BLT","-0.89","-2.3535"," 0.6510","18","  0.114","101.472","0.0031","0.0076","0.260","0.015","0.00082","0.00011"
"AMFA","1_nSPC","0.19","-0.8086"," 1.1220","3"," 0.1508","13.2975","0.019","0.019","0.010","0.0105","0.00020","2.0e-04"
"AMFA","2_BLT","0.19","-0.8086"," 1.1220","3"," 0.1508","13.2975","0.021","0.017","0.013","0.0044","0.00027","7.4e-05"
"AMME","1_nSPC","0.44","-1.4083"," 2.2031","2.3"," 0.01258","14.94819","0.0073","0.0073","0.11","0.11","0.00081","0.00081"
"AMME","2_BLT","0.44","-1.4083"," 2.2031","2.3"," 0.01258","14.94819","0.0092","0.0060","0.75","0.33","0.00694","0.00200"
"AMSC","1_nSPC","-0.53","-1.5104"," 0.4552","1.8","0.2925","6.0990","0.022","0.022","0.062","0.062","0.0014","0.0014"
"AMSC","2_BLT","-0.53","-1.5104"," 0.4552","1.8","0.2925","6.0990","0.020","0.034","0.618","0.338","0.0126","0.0115"
"ANCA","1_nSPC","-1.7","-2.191","-1.184","7"," 2.765","13.860","0.318","0.32","0.097","0.097","0.031","0.031"
"ANCA","2_BLT","-1.7","-2.191","-1.184","7"," 2.765","13.860","0.048","0.21","0.464","0.067","0.022","0.014"
"ANMG","1_nSPC","-0.53","-1.3389"," 0.2147","1","0.3431","2.4944","0.039","0.039","0.041","0.041","0.0016","0.0016"
"ANMG","2_BLT","-0.53","-1.3389"," 0.2147","1","0.3431","2.4944","0.024","0.040","0.064","0.061","0.0015","0.0025"
"ANSP","1_nSPC","1.5","-1.052"," 3.713","1.5e+29","2.030e-19","1.738e+03","0.0125","0.01249","0.013","1.3e-02","0.00017","1.7e-04"
"ANSP","2_BLT","1.5","-1.052"," 3.713","1.5e+29","2.030e-19","1.738e+03","0.0032","0.00075","0.155","1.0e-30","0.00050","7.5e-34"
"ANTW","1_nSPC","-0.32","-0.9446"," 0.2609","2.1","0.9611","3.9016","0.088","0.088","0.047","0.047","0.0041","0.0041"
"ANTW","2_BLT","-0.32","-0.9446"," 0.2609","2.1","0.9611","3.9016","0.045","0.061","0.150","0.071","0.0068","0.0043"
"APFU","1_nSPC","-0.56","-0.8818","-0.2268","1.5","1.146","1.976","0.49","0.49","0.62","0.62","0.30","0.30"
"APFU","2_BLT","-0.56","-0.8818","-0.2268","1.5","1.146","1.976","0.31","0.44","0.94","0.62","0.29","0.27"
"APSP","1_nSPC","2","1.170","2.928","0.6","0.08323","1.87965","0.014","0.0143","0.064","0.064","0.00092","0.00092"
"APSP","2_BLT","2","1.170","2.928","0.6","0.08323","1.87965","0.058","0.0081","0.028","0.047","0.00163","0.00038"
