"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHXA","2_BLT","Global",0,1.48,0.29,0.29,0.08,0.05,0.02,0.02
"CIFL","1_nSPC","Global",0,1.48,0.22,0.22,0.02,0.02,0,0
"CIFL","2_BLT","Global",0,1.48,0.46,0.46,0.05,0.03,0.02,0.02
"CIKA","1_nSPC","Global",0,1.48,0.2,0.2,0.06,0.06,0.01,0.01
"CIKA","2_BLT","Global",0,1.48,0.48,0.48,0.28,0.19,0.13,0.09
"CILB","1_nSPC","Global",0,1.48,0.01,0.01,0.04,0.04,0,0
"CIPI","1_nSPC","Global",0,1.48,0.03,0.03,0.11,0.11,0,0
"CIPI","2_BLT","Global",0,1.48,0,0,0.04,0.02,0,0
"CIPO","1_nSPC","Global",0,1.48,0.02,0.02,0,0,0,0
"CISP","1_nSPC","Global",0,1.48,0.01,0.01,0.04,0.04,0,0
"CISP","2_BLT","Global",0,1.48,0.21,0.21,0.05,0.04,0.01,0.01
"CIVR","1_nSPC","Global",0,1.48,0.17,0.17,0.03,0.03,0,0
"CIVR","2_BLT","Global",0,1.48,0.29,0.29,0.01,0.01,0,0
"CLSP","1_nSPC","Global",0,1.48,0,0,6.03,6.03,0,0
"COAY","1_nSPC","Global",0,1.48,0.4,0.4,0.56,0.56,0.23,0.23
"COAY","2_BLT","Global",0,1.48,0.21,0.21,0.84,0.57,0.18,0.12
"CODO","1_nSPC","Global",0,1.48,0,0,0.05,0.05,0,0
"COFF","1_nSPC","Global",0,1.48,0,0,0,0,0,0
"COGA","1_nSPC","Global",0,1.48,0.34,0.34,0.1,0.1,0.04,0.04
"COGA","2_BLT","Global",0,1.48,0.25,0.25,0.16,0.11,0.04,0.03
"CTBI","1_nSPC","Global",0,1.48,0.22,0.22,0.2,0.2,0.04,0.04
"CTBI","2_BLT","Global",0,1.48,0.06,0.06,0.17,0.11,0.01,0.01
"CTCY","1_nSPC","Global",0,1.48,0.24,0.24,0.35,0.35,0.09,0.09
