"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHEP","2_BLT","-1.4","-2.0462","-0.7697","2.1","1.443","2.839","0.041","0.15","0.0077","0.0037","0.00031","0.00056"
"CHFA","1_nSPC","-0.56","-1.6160"," 0.5131","1.4","0.6165","2.9049","0.0149","0.015","0.0019","0.0019","2.8e-05","2.8e-05"
"CHFA","2_BLT","-0.56","-1.6160"," 0.5131","1.4","0.6165","2.9049","0.0076","0.013","0.0050","0.0035","3.8e-05","4.6e-05"
"CHFN","1_nSPC","-0.61","-1.4386"," 0.2688","1.4","0.3712","3.3139","0.065","0.065","0.0066","0.0066","4.3e-04","4.3e-04"
"CHFN","2_BLT","-0.61","-1.4386"," 0.2688","1.4","0.3712","3.3139","0.016","0.029","0.0047","0.0034","7.4e-05","9.9e-05"
"CHIN","1_nSPC","-1.3","-3.334"," 0.773","2.2","0.8969","4.7368","0.0117","0.012","0.0016","0.0016","1.8e-05","1.8e-05"
"CHIN","2_BLT","-1.3","-3.334"," 0.773","2.2","0.8969","4.7368","0.0013","0.005","0.0033","0.0015","4.5e-06","7.7e-06"
"CHKL","1_nSPC","0.67","-0.1980"," 1.5571","4.5","1.876","8.951","0.013","0.013","0.0026","0.0026","3.4e-05","3.4e-05"
"CHKL","2_BLT","0.67","-0.1980"," 1.5571","4.5","1.876","8.951","0.039","0.020","0.0052","0.0012","2.0e-04","2.4e-05"
"CHLT","1_nSPC","-1.5","-2.2830","-0.5401","3.2","1.667","5.613","0.092","0.092","0.0041","0.0041","0.00038","0.00038"
"CHLT","2_BLT","-1.5","-2.2830","-0.5401","3.2","1.667","5.613","0.013","0.055","0.0147","0.0047","0.00019","0.00026"
"CHLU","1_nSPC","-1.2","-1.6445","-0.7904","1.8","1.382","2.231","0.33","0.33","0.0034","0.0034","0.00113","0.0011"
"CHLU","2_BLT","-1.2","-1.6445","-0.7904","1.8","1.382","2.231","0.12","0.32","0.0056","0.0032","0.00067","0.0010"
"CHMA","1_nSPC","-0.39","-0.70988","-0.07873","1.6","1.241","2.043","0.40","0.40","0.011","0.011","0.0043","0.0043"
"CHMA","2_BLT","-0.39","-0.70988","-0.07873","1.6","1.241","2.043","0.34","0.43","0.017","0.010","0.0057","0.0044"
"CHMC","1_nSPC","-0.62","-1.1346","-0.0236","1.6","1.044","2.286","0.12","0.12","0.0041","0.0041","0.00048","0.00048"
