"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CTHA","1_nSPC","Global",0,2.41,0.12,0.12,0,0,0,0
"CTHA","2_BLT","Global",0,2.41,0.07,0.07,0.01,0,0,0
"CTST","1_nSPC","Global",0,2.41,0.56,0.56,0.03,0.03,0.01,0.01
"CTST","2_BLT","Global",0,2.41,0.55,0.55,0.06,0.02,0.03,0.01
"CYLE","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"DAAL","1_nSPC","Global",0,2.41,0.22,0.22,0.01,0.01,0,0
"DAAL","2_BLT","Global",0,2.41,0.19,0.19,0.02,0.01,0,0
"DASY","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"DEBA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"DEBA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"DEMA","1_nSPC","Global",0,2.41,0.1,0.1,0.07,0.07,0.01,0.01
"DEMA","2_BLT","Global",0,2.41,0.05,0.05,0.27,0.11,0.01,0.01
"DIHO","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"DIHO","2_BLT","Global",0,2.41,0,0,0,0,0,0
"DIHY","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"DIHY","2_BLT","Global",0,2.41,0.03,0.03,0,0,0,0
"DOEX","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"ECNE","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"ELBI","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"ENCA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"ENCA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"ENMA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"EUAF","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"EXBR","1_nSPC","Global",0,2.41,0.05,0.05,0,0,0,0
"EXBR","2_BLT","Global",0,2.41,0.02,0.02,0.01,0,0,0
"FICO","1_nSPC","Global",0,2.41,0.06,0.06,0,0,0,0
"FICO","2_BLT","Global",0,2.41,0.05,0.05,0.01,0,0,0
"FILE","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"FISH","1_nSPC","Global",0,2.41,0,0,0.01,0.01,0,0
"FISH","2_BLT","Global",0,2.41,0.01,0.01,0.8,0.33,0.01,0
"FOFL","1_nSPC","Global",0,2.41,0.34,0.34,0,0,0,0
"FOFL","2_BLT","Global",0,2.41,0.22,0.22,0.01,0,0,0
"FOLO","1_nSPC","Global",0,2.41,0.08,0.08,0,0,0,0
"FOLO","2_BLT","Global",0,2.41,0.04,0.04,0.01,0,0,0
"GOAT","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"GOBI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"GOBI","2_BLT","Global",0,2.41,0.01,0.01,0.05,0.02,0,0
"GOVA","1_nSPC","Global",0,2.41,0.41,0.41,0,0,0,0
"GOVA","2_BLT","Global",0,2.41,0.26,0.26,0.01,0.01,0,0
"GRTU","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"GUCU","1_nSPC","Global",0,2.41,0.04,0.04,0,0,0,0
"GUCU","2_BLT","Global",0,2.41,0.04,0.04,0.01,0,0,0
"GYEU","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"GYEU","2_BLT","Global",0,2.41,0.02,0.02,0,0,0,0
"GYFL","1_nSPC","Global",0,2.41,0.06,0.06,0,0,0,0
"GYFL","2_BLT","Global",0,2.41,0.04,0.04,0,0,0,0
"GYJA","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"GYJA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"GYME","1_nSPC","Global",0,2.41,0.09,0.09,0,0,0,0
"GYME","2_BLT","Global",0,2.41,0.11,0.11,0,0,0,0
"GYMT","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"GYMT","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"GYRU","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"GYSP","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"GYSP","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"GYST","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"GYUN","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"GYUN","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"GYZE","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"GYZE","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"HAOR","1_nSPC","Global",0,2.41,0.54,0.54,0.01,0.01,0,0
"HAOR","2_BLT","Global",0,2.41,0.6,0.6,0.02,0.01,0.01,0.01
"HECA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"HEDI","1_nSPC","Global",0,2.41,0.07,0.07,0.02,0.02,0,0
"HEDI","2_BLT","Global",0,2.41,0.04,0.04,0.04,0.02,0,0
"HEPO","1_nSPC","Global",0,2.41,0.01,0.01,0.01,0.01,0,0
"HEPO","2_BLT","Global",0,2.41,0.02,0.02,0.14,0.06,0,0
"HETH","1_nSPC","Global",0,2.41,0.01,0.01,0.01,0.01,0,0
"HETH","2_BLT","Global",0,2.41,0,0,0.27,0.11,0,0
"INAN","1_nSPC","Global",0,2.41,0,0,0,0,0,0
