"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SPDE","1_nSPC","Global",3.29,0.16,0.02,0.02,2.63,2.63,0.04,0.04
"SPLE","2_TOW","Global",3.29,0.16,0,0,0,0,0,0
"STBA","1_nSPC","Global",3.29,0.16,0.62,0.62,0.02,0.02,0.01,0.01
"STMA","1_nSPC","Global",3.29,0.16,0.69,0.69,0.04,0.04,0.03,0.03
"SUBU","1_nSPC","Global",3.29,0.16,0.31,0.31,0,0,0,0
"SUFR","1_nSPC","Global",3.29,0.16,0.2,0.2,0,0,0,0
"SURG","1_nSPC","Global",3.29,0.16,0.01,0.01,0.01,0.01,0,0
"SYBI","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"SYDE","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"SYUL","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"SYVA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"THBA","1_nSPC","Global",3.29,0.16,0.62,0.62,0.01,0.01,0.01,0.01
"THDQ","1_nSPC","Global",3.29,0.16,0.01,0.01,0.01,0.01,0,0
"THDU","1_nSPC","Global",3.29,0.16,0.93,0.93,0.08,0.08,0.08,0.08
"THLU","1_nSPC","Global",3.29,0.16,0.02,0.02,0,0,0,0
"THPU","1_nSPC","Global",3.29,0.16,0.22,0.22,0,0,0,0
"THQU","1_nSPC","Global",3.29,0.16,0.02,0.02,0,0,0,0
"THSP","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"THTR","1_nSPC","Global",3.29,0.16,0.1,0.1,0,0,0,0
"TROB","1_nSPC","Global",3.29,0.16,0.11,0.11,0,0,0,0
"TROB","2_TOW","Global",3.29,0.16,0.04,0.51,0,0,0,0
"TUNA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"TYCR","1_nSPC","Global",3.29,0.16,0.01,0.01,0.02,0.02,0,0
"WRAS","1_nSPC","Global",3.29,0.16,0.03,0.03,0.01,0.01,0,0
"WRAS","2_TOW","Global",3.29,0.16,0,0.1,0,0,0,0
"XAAU","1_nSPC","Global",3.29,0.16,0.01,0.01,0.01,0.01,0,0
"XAME","1_nSPC","Global",3.29,0.16,0.02,0.02,0.01,0.01,0,0
"ZACO","1_nSPC","Global",3.29,0.16,0.52,0.52,0.01,0.01,0,0
"ZEFL","1_nSPC","Global",3.29,0.16,0.18,0.18,0.01,0.01,0,0
"ZEVE","1_nSPC","Global",3.29,0.16,0.22,0.22,0.01,0.01,0,0
