"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"LETH","2_BLT","-3.5","-7.15071"," 0.04573","0.35","0.02739","2.09069","0.00082","0.027","0.18","0.51","0.00015","0.014"
"LEXA","1_nSPC","-2","-2.919","-1.015","0.47","0.2527","0.7855","0.0376","0.038","3.0","3.0","0.114","0.11"
"LEXA","2_BLT","-2","-2.919","-1.015","0.47","0.2527","0.7855","0.0095","0.066","1.3","2.8","0.013","0.19"
"LUBO","1_nSPC","-3.2","-3.691","-2.760","0.75","0.6357","0.8970","0.61","0.61","13","13","7.9"," 7.9"
"LUBO","2_BLT","-3.2","-3.691","-2.760","0.75","0.6357","0.8970","0.25","0.90","11","14","2.7","12.8"
"LUFU","1_nSPC","-1.7","-2.5001","-0.9479","1","0.6511","1.6073","0.103","0.10","1.5","1.50","0.155","0.15"
"LUFU","2_BLT","-1.7","-2.5001","-0.9479","1","0.6511","1.6073","0.037","0.18","1.0","0.99","0.038","0.18"
"LUGI","1_nSPC","-2","-2.546","-1.500","0.68","0.4837","0.9335","0.285","0.29","3.0","3.0","0.85","0.85"
"LUGI","2_BLT","-2","-2.546","-1.500","0.68","0.4837","0.9335","0.076","0.38","2.6","3.9","0.20","1.48"
"LUKA","1_nSPC","-0.58","-1.4393"," 0.3344","3.1","1.095","6.773","0.020","0.020","1.6","1.55","0.032","0.032"
"LUKA","2_BLT","-0.58","-1.4393"," 0.3344","3.1","1.095","6.773","0.015","0.027","2.8","0.88","0.042","0.024"
"LUMO","1_nSPC","-1.3","-1.9221","-0.7591","0.81","0.5115","1.1992","0.082","0.082","2.9","2.9","0.24","0.24"
"LUMO","2_BLT","-1.3","-1.9221","-0.7591","0.81","0.5115","1.1992","0.040","0.135","2.5","3.1","0.10","0.42"
"LUSE","1_nSPC","-1.3","-3.790"," 1.280","3"," 0.2457","11.7298","0.01256","0.0126","0.32","0.32","0.00408","0.00408"
"LUSE","2_BLT","-1.3","-3.790"," 1.280","3"," 0.2457","11.7298","0.00095","0.0034","0.67","0.22","0.00063","0.00077"
"MENI","1_nSPC","-3.6","-4.183","-3.030","1.1","0.7514","1.6993","0.548","0.55","3.2","3.2","1.75","1.8"
"MENI","2_BLT","-3.6","-4.183","-3.030","1.1","0.7514","1.6993","0.056","0.69","2.1","1.9","0.12","1.3"
"MEVI","1_nSPC","-5.2","-5.954","-4.519","1.1","0.8232","1.3721","0.687","0.69","0.91","0.91","0.622","0.62"
"MEVI","2_BLT","-5.2","-5.954","-4.519","1.1","0.8232","1.3721","0.036","0.88","0.90","0.83","0.033","0.73"
"MOGR","1_nSPC","-2","-2.459","-1.453","0.74","0.5163","1.0324","0.300","0.30","2.3","2.3","0.70","0.70"
"MOGR","2_BLT","-2","-2.459","-1.453","0.74","0.5163","1.0324","0.081","0.38","1.5","2.0","0.12","0.77"
"MOSP","1_nSPC","-1.8","-2.9089","-0.6276","0.39","0.0372","1.5438","0.028","0.028","584"," 584","16"," 16"
"MOSP","2_BLT","-1.8","-2.9089","-0.6276","0.39","0.0372","1.5438","0.016","0.085","575","1470"," 9","125"
"MUFL","1_nSPC","-1.5","-2.4779","-0.3981","1.8","0.6496","3.8492","0.052","0.052","1.42","1.42","0.0745","0.074"
"MUFL","2_BLT","-1.5","-2.4779","-0.3981","1.8","0.6496","3.8492","0.010","0.043","0.55","0.31","0.0055","0.013"
"MUMI","1_nSPC","-0.61","-2.2611"," 1.0230","674","   0.606","3600.847","0.033","0.0331","1.2","1.2069","0.040","4.0e-02"
"MUMI","2_BLT","-0.61","-2.2611"," 1.0230","674","   0.606","3600.847","0.002","0.0037","5.8","0.0086","0.012","3.2e-05"
"MUVA","1_nSPC","-1.7","-2.5989","-0.7555","2.1","0.8032","4.3058","0.080","0.080","1.0","1.01","0.081","0.081"
"MUVA","2_BLT","-1.7","-2.5989","-0.7555","2.1","0.8032","4.3058","0.014","0.068","1.6","0.77","0.022","0.053"
"MYAD","1_nSPC","-1.3","-2.94677"," 0.05972","0.65","0.2162","1.5602","0.0095","0.0095","0.75","0.75","0.0072","0.0072"
"MYAD","2_BLT","-1.3","-2.94677"," 0.05972","0.65","0.2162","1.5602","0.0025","0.0094","0.58","0.89","0.0014","0.0083"
"MYAM","1_nSPC","-3.3","-4.482","-2.067","0.55","0.1696","1.2770","0.1614","0.16","2.6","2.6","0.4276","0.43"
"MYAM","2_BLT","-3.3","-4.482","-2.067","0.55","0.1696","1.2770","0.0045","0.11","1.0","1.9","0.0046","0.20"
"MYBE","1_nSPC","-2.1","-2.549","-1.560","1.8","1.137","2.555","0.29","0.29"," 3.9","3.9","1.2","1.2"
"MYBE","2_BLT","-2.1","-2.549","-1.560","1.8","1.137","2.555","0.10","0.47","10.9","6.2","1.1","2.9"
"MYKU","1_nSPC","-4.5","-7.772","-1.044","1e+168","8.633e-10","7.240e+35","0.10197","0.10","1.01"," 1.0e+00","0.10249"," 1.0e-01"
"MYKU","2_BLT","-4.5","-7.772","-1.044","1e+168","8.633e-10","7.240e+35","0.00034","0.03","0.52","5.2e-169","0.00018","1.6e-170"
"MYSP","1_nSPC","-1.6","-2.6230","-0.3616","0.91","0.2458","2.1712","0.058","0.058","2.5","2.5","0.146","0.15"
"MYSP","2_BLT","-1.6","-2.6230","-0.3616","0.91","0.2458","2.1712","0.008","0.037","3.5","3.9","0.028","0.14"
"MYWO","1_nSPC","-0.44","-2.004"," 1.120","461657","9.724e-04","6.286e+04","0.0154","0.0154","1.7","1.7e+00","0.0268","2.7e-02"
"MYWO","2_BLT","-0.44","-2.004"," 1.120","461657","9.724e-04","6.286e+04","0.0027","0.0042","1.7","3.8e-06","0.0047","1.6e-08"
"NAAN","1_nSPC","-2.2","-5.686"," 1.086","3.3"," 0.005761","26.629460","0.02139","0.0214","4.62","4.62","0.09878","0.09878"
"NAAN","2_BLT","-2.2","-5.686"," 1.086","3.3"," 0.005761","26.629460","0.00031","0.0028","0.63","0.19","0.00019","0.00053"
"NABR","1_nSPC","-1.6","-2.3470","-0.7805","1.2","0.6121","2.0076","0.087","0.087","3.1","3.1","0.265","0.27"
"NABR","2_BLT","-1.6","-2.3470","-0.7805","1.2","0.6121","2.0076","0.028","0.121","2.1","1.8","0.058","0.22"
"NAHE","1_nSPC","-2.5","-3.271","-1.833","0.8","0.4606","1.3096","0.22","0.22"," 9.9"," 9.9","2.2"," 2.2"
"NAHE","2_BLT","-2.5","-3.271","-1.833","0.8","0.4606","1.3096","0.04","0.35","42.8","53.8","1.7","18.7"
"NALI","1_nSPC","-2.1","-2.457","-1.657","1.4","1.100","1.706","0.54","0.54","1.6","1.6","0.88","0.88"
"NALI","2_BLT","-2.1","-2.457","-1.657","1.4","1.100","1.706","0.14","0.56","1.9","1.4","0.27","0.79"
"NAUN","1_nSPC","-1.1","-1.9437","-0.1397","1.1","0.524","2.103","0.04","0.04","2.3","2.3","0.092","0.092"
"NAUN","2_BLT","-1.1","-1.9437","-0.1397","1.1","0.524","2.103","0.01","0.03","1.9","1.6","0.019","0.049"
"NAVL","1_nSPC","-2","-2.725","-1.209","0.64","0.3578","1.1139","0.161","0.16","4.6","4.6","0.739","0.74"
"NAVL","2_BLT","-2","-2.725","-1.209","0.64","0.3578","1.1139","0.027","0.17","2.5","3.9","0.068","0.66"
"NEOP","1_nSPC","-2.4","-5.999"," 1.080","0.94","0.01353","5.65880","0.01661","0.0166","0.16","0.16","0.00262","0.0026"
"NEOP","2_BLT","-2.4","-5.999"," 1.080","0.94","0.01353","5.65880","0.00059","0.0064","0.22","0.23","0.00013","0.0015"
"NESA","1_nSPC","-3.2","-6.7631","-0.2544","1.3","0.07744","6.21568","0.02537","0.0254","0.121","0.121","3.1e-03","0.00308"
"NESA","2_BLT","-3.2","-6.7631","-0.2544","1.3","0.07744","6.21568","0.00034","0.0085","0.097","0.077","3.3e-05","0.00065"
"NOTA","1_nSPC","-1.4","-2.5886","-0.1587","1.2","0.3455","2.9397","0.060","0.060","0.14","0.14","0.00837","0.0084"
"NOTA","2_BLT","-1.4","-2.5886","-0.1587","1.2","0.3455","2.9397","0.004","0.016","0.14","0.12","0.00056","0.0019"
"ODNI","1_nSPC","-1.7","-2.6903","-0.7355","0.93","0.3953","1.9161","0.069","0.069","10.66","10.66","0.7332","0.733"
"ODNI","2_BLT","-1.7","-2.6903","-0.7355","0.93","0.3953","1.9161","0.011","0.059"," 0.81"," 0.86","0.0091","0.051"
"OXDI","1_nSPC","-4.2","-6.582","-1.652","4.2"," 0.9846","14.0416","0.0670","0.067","0.12","0.12","0.00809","0.0081"
"OXDI","2_BLT","-4.2","-6.582","-1.652","4.2"," 0.9846","14.0416","0.0009","0.056","0.25","0.06","0.00023","0.0033"
"OXUN","1_nSPC","-3.4","-3.970","-2.780","0.96","0.6879","1.3072","0.493","0.49","0.48","0.48","0.235","0.24"
"OXUN","2_BLT","-3.4","-3.970","-2.780","0.96","0.6879","1.3072","0.065","0.68","0.55","0.57","0.036","0.39"
"PABA","1_nSPC","-1.2","-2.24328","-0.02064","0.46","0.2134","0.8861","0.0185","0.019","1.13","1.13","0.0209","0.021"
"PABA","2_BLT","-1.2","-2.24328","-0.02064","0.46","0.2134","0.8861","0.0061","0.020","0.43","0.94","0.0026","0.019"
"PACY","1_nSPC","-2.4","-3.182","-1.498","1.7","0.6651","3.4267","0.195","0.19","0.73","0.73","0.14","0.14"
"PACY","2_BLT","-2.4","-3.182","-1.498","1.7","0.6651","3.4267","0.037","0.29","1.10","0.65","0.04","0.19"
"PAFO","1_nSPC","-6.5","-8.378","-4.805","2.2","0.6818","5.3547","0.4354","0.44","0.11","0.113","0.04930","0.049"
"PAFO","2_BLT","-6.5","-8.378","-4.805","2.2","0.6818","5.3547","0.0016","0.53","0.15","0.069","0.00025","0.037"
"PAHE","1_nSPC","-3.5","-4.018","-2.900","1.4","0.9902","1.7836","0.348","0.35","0.28","0.28","0.098","0.098"
"PAHE","2_BLT","-3.5","-4.018","-2.900","1.4","0.9902","1.7836","0.032","0.52","0.37","0.28","0.012","0.143"
"PAIN","1_nSPC","-2.4","-2.791","-1.981","1.9","1.481","2.478","0.502","0.50","0.44","0.44","0.22","0.22"
"PAIN","2_BLT","-2.4","-2.791","-1.981","1.9","1.481","2.478","0.075","0.46","0.66","0.34","0.05","0.16"
"PAMU","1_nSPC","-3.6","-4.158","-3.063","1.3","0.9065","1.8576","0.656","0.66","0.31","0.31","0.206","0.21"
"PAMU","2_BLT","-3.6","-4.158","-3.063","1.3","0.9065","1.8576","0.034","0.56","0.33","0.25","0.011","0.14"
"PARR","1_nSPC","-0.94","-1.5408","-0.3493","10"," 5.400","17.723","0.120","0.12","0.17","0.171","0.021","0.021"
"PARR","2_BLT","-0.94","-1.5408","-0.3493","10"," 5.400","17.723","0.056","0.13","0.93","0.089","0.052","0.012"
"PEOU","1_nSPC","-3.8","-5.411","-2.067","5.4"," 0.5167","20.7984","0.080","0.08","0.67","0.67","0.054","0.054"
"PEOU","2_BLT","-3.8","-5.411","-2.067","5.4"," 0.5167","20.7984","0.019","0.45","2.39","0.45","0.044","0.201"
"POIM","1_nSPC","-3.1","-3.769","-2.450","1.6","1.228","1.989","0.177","0.18","0.64","0.64","0.114","0.11"
"POIM","2_BLT","-3.1","-3.769","-2.450","1.6","1.228","1.989","0.035","0.46","1.23","0.78","0.044","0.36"
"PSFL","1_nSPC","-1.7","-2.6992","-0.7638","0.51","0.2312","0.9784","0.0434","0.043","5.4","5.4","0.233","0.23"
"PSFL","2_BLT","-1.7","-2.6992","-0.7638","0.51","0.2312","0.9784","0.0074","0.040","2.9","5.6","0.021","0.22"
"PSMO","1_nSPC","-2.5","-3.382","-1.573","2.4","1.118","4.306","0.138","0.14","0.23","0.23","0.032","0.032"
"PSMO","2_BLT","-2.5","-3.382","-1.573","2.4","1.118","4.306","0.024","0.23","0.65","0.27","0.016","0.062"
"PYDI","1_nSPC","-2.7","-4.063","-1.295","3.7","1.445","7.276","0.060","0.06","0.31","0.31","0.018","0.018"
"PYDI","2_BLT","-2.7","-4.063","-1.295","3.7","1.445","7.276","0.014","0.18","1.48","0.40","0.021","0.070"
"RHAC","1_nSPC","-3.7","-7.1523","-0.1717","1.6","0.2612","5.3750","0.07343","0.073","0.25","0.25","0.01849","0.0185"
"RHAC","2_BLT","-3.7","-7.1523","-0.1717","1.6","0.2612","5.3750","0.00059","0.023","0.48","0.30","0.00028","0.0068"
"RHRE","1_nSPC","-4.2","-7.4781","-0.6381","1.6","0.1580","6.0297","0.07806","0.078","0.23","0.226","1.8e-02","0.0176"
"RHRE","2_BLT","-4.2","-7.4781","-0.6381","1.6","0.1580","6.0297","0.00034","0.022","0.11","0.069","3.7e-05","0.0015"
"SACA","1_nSPC","-2","-2.812","-1.131","1.9","1.000","3.344","0.102","0.10","0.39","0.39","0.040","0.04"
"SACA","2_BLT","-2","-2.812","-1.131","1.9","1.000","3.344","0.025","0.16","0.74","0.38","0.019","0.06"
"SASP","1_nSPC","-1.2","-1.8024","-0.5836","0.65","0.4347","0.9748","0.14","0.14","1.24","1.2","0.175","0.18"
"SASP","2_BLT","-1.2","-1.8024","-0.5836","0.65","0.4347","0.9748","0.06","0.17","0.85","1.3","0.051","0.23"
"SATI","1_nSPC","-2.4","-2.889","-1.880","1.6","1.228","2.095","0.303","0.30","0.66","0.66","0.20","0.20"
"SATI","2_BLT","-2.4","-2.889","-1.880","1.6","1.228","2.095","0.093","0.53","1.32","0.81","0.12","0.43"
"SCAL","1_nSPC","-1.9","-3.662","-0.176","0.36","0.1308","0.8040","0.046","0.046","2.6","2.6","0.1194","0.119"
"SCAL","2_BLT","-1.9","-3.662","-0.176","0.36","0.1308","0.8040","0.002","0.013","1.8","5.0","0.0036","0.066"
"SCDU","1_nSPC","-2","-4.299","-0.030","1.5","0.7519","2.6990","0.0358","0.036","0.37","0.37","0.01326","0.013"
"SCDU","2_BLT","-2","-4.299","-0.030","1.5","0.7519","2.6990","0.0032","0.024","0.19","0.13","0.00061","0.003"
"SCFO","1_nSPC","-3.8","-4.986","-2.701","1.3","0.918","1.807","0.172","0.17","1.2","1.2","0.20","0.2"
"SCFO","2_BLT","-3.8","-4.986","-2.701","1.3","0.918","1.807","0.034","0.60","2.7","2.0","0.09","1.2"
"SCFR","1_nSPC","-2.4","-2.825","-1.969","1.1","0.8908","1.4355","0.38","0.38","2","2.0","0.78","0.78"
"SCFR","2_BLT","-2.4","-2.825","-1.969","1.1","0.8908","1.4355","0.13","0.62","3","2.6","0.38","1.64"
"SCGH","1_nSPC","-1.8","-3.1076","-0.4551","0.96","0.3592","2.0214","0.0216","0.022","1.3","1.3","0.0281","0.028"
"SCGH","2_BLT","-1.8","-3.1076","-0.4551","0.96","0.3592","2.0214","0.0043","0.025","1.3","1.3","0.0055","0.033"
"SCGL","1_nSPC","-1.8","-3.1638","-0.5228","0.89","0.2864","1.9629","0.022","0.022","0.42","0.42","0.0092","0.0092"
"SCGL","2_BLT","-1.8","-3.1638","-0.5228","0.89","0.2864","1.9629","0.004","0.023","0.47","0.53","0.0019","0.0123"
"SCLY","1_nSPC","-2.5","-4.1388","-0.8636","1.3","0.2486","4.4050","0.0610","0.061","2.1","2.10","0.1283","0.128"
"SCLY","2_BLT","-2.5","-4.1388","-0.8636","1.3","0.2486","4.4050","0.0019","0.023","1.1","0.84","0.0021","0.019"
"SCNI","1_nSPC","-2.8","-4.8410","-0.5659","1","0.1746","3.4080","0.0188","0.019","1.18","1.18","0.02223","0.0222"
"SCNI","2_BLT","-2.8","-4.8410","-0.5659","1","0.1746","3.4080","0.0011","0.017","0.41","0.41","0.00044","0.0069"
"SCOV","1_nSPC","-1.3","-1.929","-0.727","1.4","0.9221","2.0247","0.096","0.096","0.94","0.94","0.090","0.090"
"SCOV","2_BLT","-1.3","-1.929","-0.727","1.4","0.9221","2.0247","0.026","0.092","1.33","0.95","0.035","0.087"
"SCPS","1_nSPC","-2.1","-2.816","-1.383","1.2","0.6832","1.8469","0.187","0.19","0.87","0.87","0.163","0.16"
"SCPS","2_BLT","-2.1","-2.816","-1.383","1.2","0.6832","1.8469","0.039","0.25","1.39","1.20","0.054","0.30"
"SCRU","1_nSPC","-2.5","-2.928","-2.120","0.88","0.7154","1.0756","0.52","0.52","3.0","3.0","1.58","1.6"
"SCRU","2_BLT","-2.5","-2.928","-2.120","0.88","0.7154","1.0756","0.14","0.67","3.2","3.6","0.44","2.4"
"SCSI","1_nSPC","-3.6","-7.00327"," 0.05893","0.33","0.01479","1.85839","0.02324","0.023","1.09","1.09","2.5e-02","0.0253"
"SCSI","2_BLT","-3.6","-7.00327"," 0.05893","0.33","0.01479","1.85839","0.00031","0.012","0.14","0.41","4.2e-05","0.0048"
"SCSP","1_nSPC","-1.4","-2.9502"," 0.1824","4"," 0.01132","24.14293","0.0520","0.052","0.19","0.19","0.0096","0.0096"
"SCSP","2_BLT","-1.4","-2.9502"," 0.1824","4"," 0.01132","24.14293","0.0047","0.019","1.08","0.27","0.0051","0.0052"
"SCTR","1_nSPC","-1.7","-2.136","-1.244","0.97","0.7820","1.2019","0.3","0.30","1.3","1.3","0.41","0.41"
"SCTR","2_BLT","-1.7","-2.136","-1.244","0.97","0.7820","1.2019","0.1","0.38","1.5","1.6","0.15","0.58"
"SEDU","1_nSPC","-2.5","-6.0237"," 0.7748","1.1","0.1544","3.8495","0.01159","0.0116","9.1","9.1","0.1053","0.105"
"SEDU","2_BLT","-2.5","-6.0237"," 0.7748","1.1","0.1544","3.8495","0.00034","0.0043","6.3","5.5","0.0022","0.024"
"SPBA","1_nSPC","-2.3","-3.6472","-0.9359","0.22","0.09325","0.40960","0.0419","0.042","8.1"," 8.1","0.3410","0.34"
"SPBA","2_BLT","-2.3","-3.6472","-0.9359","0.22","0.09325","0.40960","0.0033","0.032","2.2","10.0","0.0072","0.32"
"SPLE","1_nSPC","-1.7","-4.491"," 1.126","2.1","0.4768","6.3184","0.0063","0.0063","120","120","0.75","0.75"
"SPLE","2_BLT","-1.7","-4.491"," 1.126","2.1","0.4768","6.3184","0.0031","0.0174","126"," 60","0.39","1.04"
"SPQE","1_nSPC","-2.3","-4.1657","-0.2984","2.9"," 0.005201","20.069602","0.0208","0.021","81.5","81.49","1.6933","1.6933"
"SPQE","2_BLT","-2.3","-4.1657","-0.2984","2.9"," 0.005201","20.069602","0.0013","0.012"," 1.9"," 0.67","0.0025","0.0081"
"SUBU","1_nSPC","-5.1","-6.755","-3.349","2","0.9624","3.6852","0.3195","0.32","0.20","0.20","0.0635","0.064"
"SUBU","2_BLT","-5.1","-6.755","-3.349","2","0.9624","3.6852","0.0079","0.56","0.73","0.37","0.0057","0.204"
"SUFR","1_nSPC","-2.8","-5.3368","-0.1401","0.64","0.1095","2.0954","0.0615","0.062","0.50","0.50","0.0306","0.031"
"SUFR","2_BLT","-2.8","-5.3368","-0.1401","0.64","0.1095","2.0954","0.0041","0.066","0.29","0.45","0.0012","0.029"
"SURG","1_nSPC","0.27","-0.8003"," 1.3225","59","  6.037","249.041","0.0098","0.0098","0.011","0.011","1e-04","0.00010"
"SURG","2_BLT","0.27","-0.8003"," 1.3225","59","  6.037","249.041","0.0198","0.0152","0.998","0.017","2e-02","0.00026"
"TAME","1_nSPC","-0.24","-2.3369"," 1.6059","0.41","0.04457","1.53061","0.0067","0.0067","20.6","21","0.14","0.139"
"TAME","2_BLT","-0.24","-2.3369"," 1.6059","0.41","0.04457","1.53061","0.0016","0.0020"," 6.6","16","0.01","0.032"
"THDU","1_nSPC","-8","-12.524"," -3.690","1.8","0.5997","4.3248","0.2019","0.20","0.13","0.13","0.02630","0.026"
"THDU","2_BLT","-8","-12.524"," -3.690","1.8","0.5997","4.3248","0.0045","0.93","0.18","0.10","0.00083","0.096"
"THLU","1_nSPC","-6.1","-7.454","-4.659","1","0.5212","1.7909","0.4475","0.45","0.090","0.090","0.04035","0.040"
"THLU","2_BLT","-6.1","-7.454","-4.659","1","0.5212","1.7909","0.0082","0.78","0.096","0.095","0.00078","0.074"
"THPU","1_nSPC","-3.1","-5.2041","-0.7996","1.6","0.359","4.415","0.0447","0.045","0.58","0.58","0.0259","0.026"
"THPU","2_BLT","-3.1","-5.2041","-0.7996","1.6","0.359","4.415","0.0018","0.037","0.50","0.30","0.0009","0.011"
"THTR","1_nSPC","-2.2","-4.0261","-0.6318","2.8","0.7118","7.3798","0.058","0.058","0.26","0.26","0.0153","0.015"
"THTR","2_BLT","-2.2","-4.0261","-0.6318","2.8","0.7118","7.3798","0.011","0.094","0.48","0.18","0.0054","0.016"
"TROB","1_nSPC","-0.73","-1.3084","-0.1329","0.74","0.5456","0.9781","0.146","0.146","17","17","2.55","2.5"
"TROB","2_BLT","-0.73","-1.3084","-0.1329","0.74","0.5456","0.9781","0.038","0.075","15","20","0.57","1.5"
"VALO","1_nSPC","-1.7","-2.191","-1.212","0.56","0.4092","0.7688","0.16","0.16","2.0","2.0","0.32","0.32"
"VALO","2_BLT","-1.7","-2.191","-1.212","0.56","0.4092","0.7688","0.04","0.18","1.2","2.2","0.05","0.41"
"WRAS","1_nSPC","-1.2","-2.6421"," 0.2661","29","  4.753","100.404","0.0317","0.0317","0.016","0.016","0.00051","0.00051"
"WRAS","2_BLT","-1.2","-2.6421"," 0.2661","29","  4.753","100.404","0.0026","0.0086","0.937","0.033","0.00245","0.00028"
"XACA","1_nSPC","-1.1","-2.8723"," 0.4534","0.51","0.0755","1.8781","0.0241","0.0241","0.56","0.56","0.01349","0.0135"
"XACA","2_BLT","-1.1","-2.8723"," 0.4534","0.51","0.0755","1.8781","0.0023","0.0071","0.27","0.53","0.00063","0.0038"
"ZERO","1_nSPC","-4.9","-7.411","-2.480","1.1","0.2092","3.6222","0.12658","0.127","0.25","0.25","0.03183","0.032"
"ZERO","2_BLT","-4.9","-7.411","-2.480","1.1","0.2092","3.6222","0.00077","0.094","0.41","0.38","0.00032","0.035"
"ZEVE","1_nSPC","-1.3","-2.4142","-0.1606","0.48","0.2538","0.8045","0.0567","0.057","1.74","1.74","0.0986","0.099"
"ZEVE","2_BLT","-1.3","-2.4142","-0.1606","0.48","0.2538","0.8045","0.0059","0.022","0.41","0.86","0.0024","0.019"
