"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SAPP","1_nSPC","Global",3.62,0.19,0.01,0.01,0.01,0.01,0,0
"SAPU","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"SASP","1_nSPC","Global",3.62,0.19,0.04,0.04,0,0,0,0
"SATI","1_nSPC","Global",3.62,0.19,0.05,0.05,0,0,0,0
"SAXA","1_nSPC","Global",3.62,0.19,0.02,0.02,0.01,0.01,0,0
"SCCA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SCDI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SCDU","1_nSPC","Global",3.62,0.19,0.1,0.1,0,0,0,0
"SCLY","1_nSPC","Global",3.62,0.19,0.03,0.03,0.01,0.01,0,0
"SCLY","2_TOW","Global",3.62,0.19,0,0.01,0,0,0,0
"SCPP","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SCPS","1_nSPC","Global",3.62,0.19,0.35,0.35,0.01,0.01,0,0
"SCRU","1_nSPC","Global",3.62,0.19,0.4,0.4,0,0,0,0
"SCRU","2_TOW","Global",3.62,0.19,0.2,0.9,0,0,0,0
"SCSP","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SCTI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SEBA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SECO","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"SECR","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"SEDU","1_nSPC","Global",3.62,0.19,0.03,0.03,0,0,0,0
"SEDU","2_TOW","Global",3.62,0.19,0.01,0.19,0,0,0,0
"SHAR","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SNDP","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SPBA","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"SPBA","2_TOW","Global",3.62,0.19,0,0.02,0,0,0,0
"SPDE","1_nSPC","Global",3.62,0.19,0,0,0.24,0.24,0,0
"SPHE","1_nSPC","Global",3.62,0.19,0,0,0.04,0.04,0,0
"SPLE","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SPLE","2_TOW","Global",3.62,0.19,0,0.01,0,0,0,0
"STBA","1_nSPC","Global",3.62,0.19,0.63,0.63,0.01,0.01,0,0
"STFA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"STMA","1_nSPC","Global",3.62,0.19,0.4,0.4,0.01,0.01,0,0
"STSP","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SUBU","1_nSPC","Global",3.62,0.19,0.7,0.7,0,0,0,0
"SUFR","1_nSPC","Global",3.62,0.19,0.44,0.44,0,0,0,0
"SURG","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"SURG","2_TOW","Global",3.62,0.19,0,0,0,0,0,0
"SYBI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SYUL","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SYVA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"TATR","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"THBA","1_nSPC","Global",3.62,0.19,0.06,0.06,0,0,0,0
"THDQ","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"THDU","1_nSPC","Global",3.62,0.19,0.94,0.94,0.03,0.03,0.02,0.02
"THLU","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"THPU","1_nSPC","Global",3.62,0.19,0.06,0.06,0,0,0,0
"THQU","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"THSP","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"THTR","1_nSPC","Global",3.62,0.19,0.12,0.12,0,0,0,0
"TORA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"TRIG","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"TROB","1_nSPC","Global",3.62,0.19,0.02,0.02,0,0,0,0
"TROB","2_TOW","Global",3.62,0.19,0.01,0.23,0,0,0,0
"TUNA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"TYCR","1_nSPC","Global",3.62,0.19,0,0,0.02,0.02,0,0
"WRAS","1_nSPC","Global",3.62,0.19,0.01,0.01,0.01,0.01,0,0
"XAAU","1_nSPC","Global",3.62,0.19,0.05,0.05,0.01,0.01,0,0
"XACA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"ZACO","1_nSPC","Global",3.62,0.19,0.38,0.38,0,0,0,0
"ZEFL","1_nSPC","Global",3.62,0.19,0.41,0.41,0.02,0.02,0.01,0.01
"ZESC","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"ZEVE","1_nSPC","Global",3.62,0.19,0.09,0.09,0,0,0,0
