"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SCOV","2_BLT","-0.04","-0.38588"," 0.30205","2.2","1.817","2.704","0.22","0.23","0.0057","0.0026","0.00126","0.00058"
"SCPS","1_nSPC","-0.55","-1.05943","-0.02267","2","1.22","3.09","0.086","0.086","0.0046","0.0046","0.00040","0.00040"
"SCPS","2_BLT","-0.55","-1.05943","-0.02267","2","1.22","3.09","0.093","0.150","0.0082","0.0041","0.00076","0.00061"
"SCRU","1_nSPC","-1.1","-1.4633","-0.6891","1.2","0.9675","1.5191","0.194","0.19","0.0025","0.0025","0.00048","0.00048"
"SCRU","2_BLT","-1.1","-1.4633","-0.6891","1.2","0.9675","1.5191","0.065","0.17","0.0038","0.0031","0.00025","0.00053"
"SCSC","1_nSPC","-0.56","-1.09625"," 0.02192","2.4","1.482","3.725","0.050","0.05","0.0021","0.0021","0.00011","0.00011"
"SCSC","2_BLT","-0.56","-1.09625"," 0.02192","2.4","1.482","3.725","0.074","0.12","0.0068","0.0028","0.00050","0.00034"
"SCSI","1_nSPC","-2.1","-2.977","-1.126","2.4","1.392","3.990","0.0482","0.048","0.002","0.0020","9.4e-05","9.4e-05"
"SCSI","2_BLT","-2.1","-2.977","-1.126","2.4","1.392","3.990","0.0098","0.072","0.012","0.0049","1.1e-04","3.5e-04"
"SCSP","1_nSPC","2.2","1.598","2.756","1.1","0.4016","2.4489","0.025","0.025","0.023","0.023","0.00057","0.00057"
"SCSP","2_BLT","2.2","1.598","2.756","1.1","0.4016","2.4489","0.139","0.018","0.015","0.014","0.00211","0.00024"
"SCTR","1_nSPC","-0.51","-2.1144"," 1.0408","0.78","0.1741","2.2619","0.0072","0.0072","0.0021","0.0021","1.5e-05","1.5e-05"
"SCTR","2_BLT","-0.51","-2.1144"," 1.0408","0.78","0.1741","2.2619","0.0014","0.0024","0.0021","0.0027","3.0e-06","6.4e-06"
"SCXA","1_nSPC","-0.49","-1.6396"," 0.7001","1.7","0.9704","2.6021","0.028","0.028","0.0021","0.0021","5.9e-05","5.9e-05"
"SCXA","2_BLT","-0.49","-1.6396"," 0.7001","1.7","0.9704","2.6021","0.021","0.033","0.0035","0.0021","7.1e-05","6.9e-05"
"SIAR","1_nSPC","-0.15","-1.2118"," 0.9614","2.6","0.7838","6.1107","0.0059","0.0059","0.0030","0.0030","1.7e-05","1.7e-05"
"SIAR","2_BLT","-0.15","-1.2118"," 0.9614","2.6","0.7838","6.1107","0.0039","0.0045","0.0058","0.0023","2.3e-05","1.0e-05"
"SNDP","1_nSPC","1.4","0.6437","2.1195","4.2","2.614","6.401","0.010","0.010","0.0019","0.0019","0.00002","2.0e-05"
"SNDP","2_BLT","1.4","0.6437","2.1195","4.2","2.614","6.401","0.047","0.012","0.0074","0.0018","0.00034","2.1e-05"
"SOLD","1_nSPC","3.8","1.823","5.874","5584","2.163e-03","5.178e+03","0.00042","0.00042","0.0014","1.4e-03","5.9e-07","5.9e-07"
"SOLD","2_BLT","3.8","1.823","5.874","5584","2.163e-03","5.178e+03","0.02280","0.00051","0.0129","2.3e-06","3.0e-04","1.2e-09"
"SPBA","1_nSPC","-2.1","-4.3065","-0.1997","1.9","0.1922","8.3273","0.0262","0.026","0.0043","0.00428","1.1e-04","1.1e-04"
"SPBA","2_BLT","-2.1","-4.3065","-0.1997","1.9","0.1922","8.3273","0.0018","0.015","0.0017","0.00088","3.0e-06","1.3e-05"
"SPQE","1_nSPC","-0.3","-1.4923"," 0.8821","2.5"," 0.06438","15.26624","0.018","0.018","0.062","0.062","0.0011","0.0011"
"SPQE","2_BLT","-0.3","-1.4923"," 0.8821","2.5"," 0.06438","15.26624","0.025","0.034","0.105","0.042","0.0027","0.0014"
